Open Time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1648077300000,42446.35000000,42654.50000000,42418.73000000,42646.95000000,132.29012000,1648078199999,5627208.53106450,4056,73.69146000,3134106.53060480,0
1648078200000,42646.96000000,42825.64000000,42531.77000000,42755.20000000,194.38497000,1648079099999,8296367.53976370,6352,125.58439000,5360975.46729970,0
1648079100000,42755.19000000,43028.90000000,42731.15000000,42892.71000000,326.77800000,1648079999999,14025640.45537120,10434,199.80325000,8577694.28521470,0
1648080000000,42892.71000000,43128.85000000,42818.63000000,43050.03000000,310.20845000,1648080899999,13328027.39415020,8556,170.91862000,7343778.35819960,0
1648080900000,43050.02000000,43170.00000000,42927.94000000,42940.41000000,316.92169000,1648081799999,13652700.64601080,7254,212.80634000,9170707.34356720,0
1648081800000,42940.41000000,43293.82000000,42777.74000000,43197.41000000,328.52389000,1648082699999,14144782.69762300,11127,203.15306000,8750423.85559200,0
1648082700000,43197.41000000,43199.27000000,43048.34000000,43052.68000000,91.45551000,1648083599999,3942886.34744070,4223,41.25797000,1778653.04394220,0
1648083600000,43052.67000000,43101.94000000,42919.27000000,43008.01000000,162.06459000,1648084499999,6968613.12164490,5425,71.93470000,3093275.38857950,0
1648084500000,43000.33000000,43083.43000000,42750.36000000,42788.00000000,169.55604000,1648085399999,7270340.54735870,5735,56.67280000,2430459.75138720,0
1648085400000,42788.00000000,42878.00000000,42720.09000000,42795.66000000,100.56094000,1648086299999,4305228.26089980,3676,53.94675000,2309804.49230600,0
1648086300000,42795.65000000,42885.50000000,42750.00000000,42840.43000000,75.57406000,1648087199999,3236531.60146150,2614,39.69413000,1699788.96268500,0
1648087200000,42843.05000000,42888.86000000,42700.73000000,42716.31000000,64.74303000,1648088099999,2771434.97354940,2742,22.79363000,975941.18229960,0
1648088100000,42716.31000000,42805.52000000,42657.44000000,42787.81000000,112.21430000,1648088999999,4795291.79080840,3695,47.52760000,2031531.36892520,0
1648089000000,42787.80000000,42876.81000000,42783.74000000,42869.00000000,70.37170000,1648089899999,3015033.33713940,2292,43.34732000,1857039.42290920,0
1648089900000,42869.00000000,42977.77000000,42863.60000000,42967.53000000,72.07718000,1648090799999,3093950.39236540,2693,34.50623000,1481104.06654230,0
1648090800000,42967.53000000,42978.92000000,42870.00000000,42874.40000000,66.72445000,1648091699999,2865107.72049040,2092,29.18474000,1253122.78295620,0
1648091700000,42874.40000000,42955.75000000,42870.00000000,42942.86000000,54.82024000,1648092599999,2352209.79521270,1867,29.82034000,1279495.16705110,0
1648092600000,42942.87000000,42946.47000000,42748.95000000,42776.32000000,67.30077000,1648093499999,2882478.60618200,2385,19.92203000,853152.07087240,0
1648093500000,42776.32000000,42822.70000000,42700.60000000,42731.50000000,131.08040000,1648094399999,5604717.86648370,3063,50.85075000,2174097.44817530,0
1648094400000,42731.50000000,42806.52000000,42731.49000000,42806.51000000,53.79462000,1648095299999,2300813.77759000,1709,25.61653000,1095442.54744620,0
1648095300000,42806.51000000,42886.20000000,42767.09000000,42857.83000000,67.49694000,1648096199999,2890904.45157640,2007,32.27315000,1382364.54728970,0
1648096200000,42857.83000000,42898.41000000,42832.60000000,42898.41000000,48.46546000,1648097099999,2077261.76004420,1452,25.92374000,1111190.13305240,0
1648097100000,42898.41000000,42995.26000000,42862.41000000,42922.53000000,145.87261000,1648097999999,6261457.95233090,3207,72.55319000,3114371.93822200,0
1648098000000,42923.40000000,42940.00000000,42820.00000000,42896.27000000,74.36546000,1648098899999,3187816.07741040,2247,21.83525000,935933.72973940,0
1648098900000,42896.27000000,42898.15000000,42819.99000000,42834.58000000,63.56779000,1648099799999,2724148.82670870,1690,27.93285000,1197015.48024470,0
1648099800000,42834.58000000,42980.00000000,42804.44000000,42957.82000000,71.83804000,1648100699999,3082551.64601870,2235,36.95946000,1586222.34153200,0
1648100700000,42957.83000000,43065.84000000,42955.16000000,43035.54000000,102.57574000,1648101599999,4411939.22949530,3507,54.53700000,2345697.02892370,0
1648101600000,43035.54000000,43082.43000000,43010.56000000,43062.61000000,75.84455000,1648102499999,3264776.29934070,2658,29.79861000,1282661.96501880,0
1648102500000,43062.60000000,43498.04000000,43053.09000000,43223.30000000,384.35848000,1648103399999,16629704.60487100,12239,244.59553000,10584132.63363730,0
1648103400000,43224.58000000,43338.02000000,43014.08000000,43240.80000000,187.25957000,1648104299999,8085937.81254760,7488,71.90485000,3105012.17842840,0
1648104300000,43240.80000000,43295.40000000,43128.96000000,43220.24000000,93.81580000,1648105199999,4053006.96338900,3306,37.61189000,1624824.55766780,0
1648105200000,43220.25000000,43250.00000000,43016.17000000,43046.91000000,153.85604000,1648106099999,6634424.06725430,4100,70.29441000,3029990.56360170,0
1648106100000,43046.90000000,43117.07000000,42928.38000000,43098.75000000,224.75846000,1648106999999,9668095.71560590,5508,101.53019000,4367403.62002140,0
1648107000000,43098.74000000,43176.00000000,43020.62000000,43121.25000000,101.61758000,1648107899999,4379464.19215110,3386,46.62269000,2009366.94731920,0
1648107900000,43121.24000000,43169.88000000,43056.15000000,43096.98000000,86.97235000,1648108799999,3750156.91952810,3004,35.26836000,1520820.19561020,0
1648108800000,43096.99000000,43155.36000000,43000.06000000,43085.02000000,154.56028000,1648109699999,6657373.39794910,3970,95.62877000,4119186.71123610,0
1648109700000,43085.02000000,43096.37000000,43000.00000000,43060.58000000,91.67263000,1648110599999,3945613.82028950,3030,45.39363000,1953312.01441600,0
1648110600000,43060.57000000,43186.68000000,43060.57000000,43124.92000000,117.35927000,1648111499999,5060727.13017790,3545,67.53728000,2911818.82024910,0
1648111500000,43124.92000000,43125.00000000,43063.29000000,43064.21000000,65.27955000,1648112399999,2812794.32275720,2517,33.75612000,1454408.17573800,0
1648112400000,43064.21000000,43162.15000000,43061.35000000,43107.16000000,96.46384000,1648113299999,4157860.62267430,2610,45.83453000,1975502.64744750,0
1648113300000,43108.99000000,43190.14000000,43063.58000000,43127.86000000,119.46334000,1648114199999,5152929.52517950,2865,52.77527000,2276095.11017050,0
1648114200000,43127.85000000,43237.00000000,42861.01000000,43031.57000000,433.58621000,1648115099999,18668369.51035420,10339,176.43994000,7597710.10606230,0
1648115100000,43031.58000000,43111.00000000,42900.00000000,43040.42000000,182.77210000,1648115999999,7859607.24435610,4994,92.38065000,3972517.07436370,0
1648116000000,43043.78000000,43053.49000000,42950.00000000,42950.00000000,99.06961000,1648116899999,4259969.48468550,3199,37.82362000,1626481.17628190,0
1648116900000,42950.01000000,43060.03000000,42940.00000000,43020.03000000,88.88870000,1648117799999,3821837.45204580,2709,41.60429000,1788597.44252790,0
1648117800000,43020.03000000,43090.00000000,42988.00000000,43088.90000000,103.23726000,1648118699999,4443582.18522090,2861,52.56469000,2262500.91767210,0
1648118700000,43088.91000000,43114.49000000,43025.74000000,43025.75000000,102.42672000,1648119599999,4411028.95971030,2867,47.63497000,2051361.27440040,0
1648119600000,43025.75000000,43063.95000000,42963.12000000,43034.75000000,87.70162000,1648120499999,3772793.56121790,2936,45.05482000,1938297.04560710,0
1648120500000,43037.13000000,43099.00000000,43036.87000000,43055.78000000,67.66427000,1648121399999,2914538.31858730,2333,33.00776000,1421644.52452730,0
1648121400000,43055.79000000,43091.26000000,42898.69000000,42952.11000000,134.14633000,1648122299999,5765206.41728900,3721,51.11931000,2196813.23595050,0
1648122300000,42952.11000000,43000.00000000,42934.47000000,42989.18000000,82.22832000,1648123199999,3533237.34427070,2418,42.81020000,1839465.20646490,0
1648123200000,42989.17000000,43092.44000000,42913.83000000,42924.75000000,179.92164000,1648124099999,7736154.68421650,3966,88.67129000,3812709.44729540,0
1648124100000,42924.75000000,43053.95000000,42923.48000000,42963.92000000,164.42098000,1648124999999,7067374.78016680,3439,89.73582000,3857319.35498220,0
1648125000000,42963.91000000,42992.83000000,42810.00000000,42869.37000000,184.71181000,1648125899999,7922858.91013460,5286,63.90682000,2740573.69811250,0
1648125900000,42869.37000000,42896.36000000,42768.69000000,42828.01000000,156.18286000,1648126799999,6690203.75270610,4849,61.28067000,2625197.37920030,0
1648126800000,42828.01000000,42943.75000000,42819.13000000,42861.00000000,93.82786000,1648127699999,4024438.79268970,2998,54.66733000,2344925.15771000,0
1648127700000,42861.01000000,42904.00000000,42790.86000000,42791.47000000,84.47519000,1648128599999,3619109.00771750,3058,37.12801000,1590594.01975460,0
1648128600000,42791.47000000,43024.42000000,42612.86000000,42960.38000000,466.59070000,1648129499999,19986763.84190890,11895,239.42684000,10257538.31835650,0
1648129500000,42960.39000000,43080.35000000,42849.98000000,43010.35000000,234.53716000,1648130399999,10076649.85272100,5850,120.50487000,5176862.72507770,0
1648130400000,43008.23000000,43162.02000000,43008.23000000,43076.34000000,259.17024000,1648131299999,11167656.77283690,5034,137.25103000,5914323.55524170,0
1648131300000,43076.33000000,43081.39000000,42950.08000000,42986.09000000,153.22098000,1648132199999,6589141.19632920,3771,63.67722000,2738394.41790940,0
1648132200000,42981.84000000,43050.00000000,42901.84000000,43037.52000000,173.78804000,1648133099999,7470737.01381200,4144,86.79908000,3731577.16741790,0
1648133100000,43037.52000000,43605.21000000,43030.86000000,43602.21000000,895.40078000,1648133999999,38860616.20798700,19588,491.39982000,21324883.66140640,0
1648134000000,43602.22000000,43749.00000000,43500.02000000,43661.20000000,573.71919000,1648134899999,25027039.83842670,12656,282.41273000,12320119.15097110,0
1648134900000,43662.44000000,43858.10000000,43631.88000000,43812.07000000,423.86940000,1648135799999,18550408.50563960,9178,202.93764000,8882045.59969130,0
1648135800000,43812.06000000,44027.00000000,43702.86000000,44014.21000000,529.83290000,1648136699999,23267396.40322560,13065,312.67779000,13732330.33210550,0
1648136700000,44014.21000000,44044.44000000,43770.62000000,44017.40000000,461.71631000,1648137599999,20281282.06060180,9767,267.22945000,11742467.95057200,0
1648137600000,44017.41000000,44091.37000000,43875.00000000,43949.66000000,315.24739000,1648138499999,13862272.51921600,7206,177.11690000,7788991.57049840,0
1648138500000,43949.67000000,44200.00000000,43906.34000000,43966.00000000,322.48837000,1648139399999,14203658.57054910,8907,176.36487000,7768925.87846270,0
1648139400000,43966.00000000,44000.00000000,43868.76000000,43986.79000000,173.63689000,1648140299999,7628430.33542850,4571,71.14893000,3125419.32177620,0
1648140300000,43986.79000000,44074.07000000,43920.15000000,44023.76000000,110.24484000,1648141199999,4848502.73244250,3337,62.38764000,2743704.33804510,0
1648141200000,44023.77000000,44143.61000000,43987.67000000,44074.51000000,202.93763000,1648142099999,8941113.92732800,5041,111.83391000,4926905.06068580,0
1648142100000,44076.29000000,44240.00000000,44059.60000000,44105.84000000,205.16479000,1648142999999,9059736.19659950,5840,114.87320000,5072797.21689010,0
1648143000000,44106.18000000,44126.19000000,44000.00000000,44008.90000000,134.82025000,1648143899999,5936243.51440710,3783,51.78544000,2280136.14873130,0
1648143900000,44008.90000000,44037.93000000,43829.54000000,43834.35000000,163.03994000,1648144799999,7165674.57116290,5021,49.08315000,2157056.80187160,0
1648144800000,43834.35000000,43942.32000000,43831.15000000,43898.19000000,161.02058000,1648145699999,7068347.69217660,3405,58.61607000,2572726.64671390,0
1648145700000,43897.87000000,43918.30000000,43787.44000000,43902.52000000,206.69284000,1648146599999,9060054.39969560,4536,86.44194000,3788903.01376200,0
1648146600000,43902.52000000,43973.88000000,43886.54000000,43938.93000000,104.77599000,1648147499999,4603068.84019560,2968,45.25028000,1988067.66894820,0
1648147500000,43938.91000000,44021.96000000,43903.68000000,44009.99000000,100.69030000,1648148399999,4427492.85404090,2850,44.77444000,1968947.72259100,0
1648148400000,44009.99000000,44033.00000000,43916.20000000,44014.94000000,106.66544000,1648149299999,4692076.09483460,2825,56.42066000,2481763.10729080,0
1648149300000,44014.94000000,44096.75000000,43953.01000000,44084.37000000,125.70519000,1648150199999,5537141.64068200,3654,60.82747000,2679316.06522130,0
1648150200000,44084.36000000,44098.99000000,43971.43000000,44028.94000000,82.41727000,1648151099999,3629802.92083780,2610,33.81283000,1489203.27648280,0
1648151100000,44028.94000000,44028.95000000,43900.00000000,43932.37000000,151.31646000,1648151999999,6650005.36237370,3314,50.96902000,2240246.92315440,0
1648152000000,43930.86000000,43933.96000000,43849.89000000,43861.75000000,135.60342000,1648152899999,5950042.35901120,3271,41.04779000,1801030.96178510,0
1648152900000,43861.75000000,43956.53000000,43861.61000000,43920.06000000,47.58658000,1648153799999,2090332.46780590,1715,22.85439000,1003896.41289550,0
1648153800000,43921.69000000,43973.30000000,43845.94000000,43923.80000000,58.84839000,1648154699999,2584840.09813370,2087,24.81184000,1089922.95553990,0
1648154700000,43921.23000000,43945.76000000,43854.00000000,43888.32000000,38.49818000,1648155599999,1690042.98954280,1774,16.57887000,727842.73233330,0
1648155600000,43890.86000000,43924.11000000,43839.99000000,43861.70000000,61.54193000,1648156499999,2700884.06458820,1922,30.55121000,1340738.00600350,0
1648156500000,43861.70000000,43962.79000000,43834.00000000,43948.97000000,64.53603000,1648157399999,2833070.01076060,1883,37.43495000,1643516.90493440,0
1648157400000,43948.97000000,43998.99000000,43916.56000000,43951.32000000,48.12440000,1648158299999,2115623.91114810,1859,20.38116000,895908.52964830,0
1648158300000,43951.32000000,44070.00000000,43906.32000000,44054.27000000,85.76764000,1648159199999,3775336.29001460,2739,58.51459000,2575794.22193860,0
1648159200000,44054.26000000,44061.40000000,43928.67000000,44022.47000000,86.99453000,1648160099999,3827576.83547760,2594,32.46520000,1428600.20595160,0
1648160100000,44022.46000000,44123.75000000,43971.87000000,44075.49000000,106.55696000,1648160999999,4692707.95838130,3161,62.70359000,2761048.81551630,0
1648161000000,44075.49000000,44082.13000000,43997.39000000,44075.00000000,52.72650000,1648161899999,2322304.05289010,2037,27.14297000,1195501.27279270,0
1648161900000,44074.99000000,44087.29000000,43960.52000000,43973.18000000,52.44951000,1648162799999,2308167.43315260,1820,25.89152000,1139541.76921450,0
1648162800000,43973.18000000,44034.19000000,43916.59000000,43940.36000000,91.07584000,1648163699999,4004944.01919390,2242,36.37411000,1599689.89950530,0
1648163700000,43940.37000000,43985.83000000,43924.55000000,43957.24000000,41.56690000,1648164599999,1826798.49677520,1624,21.28749000,935511.22085160,0
1648164600000,43957.26000000,44015.15000000,43934.88000000,43991.33000000,69.45922000,1648165499999,3055150.35380940,1785,44.72288000,1967082.64251720,0
1648165500000,43991.33000000,44025.00000000,43900.70000000,44013.43000000,50.46759000,1648166399999,2219269.63949000,2071,25.29975000,1112666.99679110,0
1648166400000,44016.92000000,44023.92000000,43903.46000000,43943.27000000,71.40821000,1648167299999,3138713.83618090,2722,41.54660000,1826178.20062360,0
1648167300000,43943.28000000,43950.00000000,43882.67000000,43914.74000000,89.63742000,1648168199999,3936587.20861130,2760,40.03157000,1758016.97970370,0
1648168200000,43914.74000000,44019.99000000,43909.47000000,44001.85000000,113.24515000,1648169099999,4980847.15099190,2459,81.37816000,3579483.25677690,0
1648169100000,44001.85000000,44033.48000000,43958.87000000,43993.16000000,87.77288000,1648169999999,3862703.54908050,1974,60.97159000,2683331.84446570,0
1648170000000,43993.16000000,44092.41000000,43955.09000000,44048.43000000,75.15613000,1648170899999,3308337.33827300,2469,40.51068000,1783455.98777830,0
1648170900000,44048.43000000,44125.00000000,44034.17000000,44117.10000000,79.73055000,1648171799999,3513949.36201130,2453,42.44111000,1870559.56107390,0
1648171800000,44117.11000000,44407.06000000,44040.81000000,44215.83000000,494.04182000,1648172699999,21867770.08125250,13089,291.73710000,12912728.34464250,0
1648172700000,44214.16000000,44238.94000000,44090.93000000,44152.64000000,160.62188000,1648173599999,7092343.69714440,4239,68.58073000,3028256.27160670,0
1648173600000,44152.63000000,44183.04000000,44000.00000000,44022.17000000,144.13030000,1648174499999,6350881.28001360,4363,62.76781000,2766140.79435810,0
1648174500000,44020.78000000,44083.02000000,43980.01000000,44052.70000000,166.79760000,1648175399999,7342184.57557440,3457,75.06557000,3304462.37026550,0
1648175400000,44052.69000000,44055.63000000,43911.40000000,43935.25000000,142.37948000,1648176299999,6258089.29792720,4090,41.78298000,1836137.51035030,0
1648176300000,43935.63000000,43974.62000000,43901.39000000,43968.49000000,62.64671000,1648177199999,2752258.11215650,2052,23.09991000,1014797.89131330,0
1648177200000,43968.48000000,43982.02000000,43915.01000000,43956.64000000,59.48391000,1648178099999,2614219.11972910,1751,33.06298000,1452986.78939460,0
1648178100000,43956.64000000,43970.47000000,43900.00000000,43970.46000000,76.71619000,1648178999999,3369982.72324560,2288,37.97537000,1668175.00392550,0
1648179000000,43969.18000000,44015.04000000,43935.01000000,43978.66000000,57.89636000,1648179899999,2546603.25748580,2142,27.73082000,1219699.44922730,0
1648179900000,43978.66000000,44025.00000000,43958.00000000,43996.99000000,46.83190000,1648180799999,2059590.78214590,1870,21.57980000,949169.37809420,0
1648180800000,43996.99000000,44019.06000000,43970.00000000,43975.41000000,56.94157000,1648181699999,2504828.90217520,1982,19.93609000,877022.40323590,0
1648181700000,43975.41000000,44064.45000000,43934.12000000,44051.95000000,114.47978000,1648182599999,5036322.32650960,2646,51.60698000,2271058.29225810,0
1648182600000,44051.95000000,44051.95000000,43967.12000000,44003.20000000,48.05885000,1648183499999,2115206.53921600,1877,23.48918000,1033895.51690630,0
1648183500000,44003.20000000,44114.99000000,43981.78000000,44114.98000000,61.48062000,1648184399999,2708657.32248240,2460,42.65904000,1879515.26132970,0
1648184400000,44114.98000000,44125.68000000,44055.55000000,44115.53000000,44.32489000,1648185299999,1954139.04344200,1813,26.24245000,1156928.92043480,0
1648185300000,44115.53000000,44125.74000000,44040.00000000,44057.38000000,54.98110000,1648186199999,2422802.77300910,1863,25.61636000,1128729.58547700,0
1648186200000,44057.38000000,44104.45000000,44022.46000000,44092.31000000,75.67103000,1648187099999,3334106.02225070,1994,42.82719000,1887110.93343960,0
1648187100000,44092.31000000,44128.60000000,44061.99000000,44100.50000000,64.37565000,1648187999999,2839321.45040000,1995,27.08892000,1194846.93353550,0
1648188000000,44100.51000000,44199.52000000,44100.51000000,44159.72000000,79.35801000,1648188899999,3503642.78855360,2664,50.34133000,2222397.09321180,0
1648188900000,44159.72000000,44231.97000000,44151.01000000,44184.83000000,71.18198000,1648189799999,3145545.80755830,2855,35.71947000,1578441.02505340,0
1648189800000,44184.83000000,44222.00000000,44080.84000000,44093.47000000,127.71401000,1648190699999,5637645.77275740,4168,39.52732000,1744728.73604490,0
1648190700000,44093.47000000,44127.49000000,44000.00000000,44127.49000000,111.59792000,1648191599999,4915927.61164800,3585,42.90717000,1890035.13248610,0
1648191600000,44127.49000000,44196.64000000,44104.00000000,44180.89000000,83.31528000,1648192499999,3678549.10177410,3152,47.62155000,2102633.85783810,0
1648192500000,44180.89000000,44210.00000000,44163.47000000,44177.22000000,121.70231000,1648193399999,5377962.49034330,3420,72.15905000,3188608.44378740,0
1648193400000,44177.23000000,44177.23000000,44000.00000000,44008.58000000,153.48253000,1648194299999,6760350.87264490,3880,68.96414000,3037265.57370300,0
1648194300000,44008.58000000,44035.00000000,43931.35000000,43935.01000000,157.47110000,1648195199999,6923708.35068780,4262,56.88380000,2500894.66221640,0
1648195200000,43935.28000000,43941.62000000,43600.00000000,43849.66000000,426.54962000,1648196099999,18673092.32554880,11956,201.30366000,8812347.06106360,0
1648196100000,43849.66000000,43969.78000000,43771.00000000,43929.68000000,144.59639000,1648196999999,6345106.00054170,4543,64.72989000,2840876.15310520,0
1648197000000,43929.68000000,44076.38000000,43857.96000000,44048.93000000,182.13753000,1648197899999,8006573.20095110,4323,110.36020000,4852971.28760930,0
1648197900000,44048.94000000,44099.80000000,43980.01000000,44031.54000000,124.70717000,1648198799999,5492517.94113580,3399,58.63956000,2583169.89310400,0
1648198800000,44031.39000000,44058.96000000,43932.10000000,43961.99000000,86.56251000,1648199699999,3806611.41244180,2682,49.73224000,2186687.90204980,0
1648199700000,43961.99000000,44092.85000000,43961.99000000,44045.81000000,99.88731000,1648200599999,4398737.86604440,3058,61.05325000,2688450.91645740,0
1648200600000,44045.82000000,44150.00000000,44035.95000000,44134.31000000,84.50242000,1648201499999,3727464.76485670,3338,47.96398000,2115483.92263210,0
1648201500000,44134.31000000,44187.84000000,44107.72000000,44145.89000000,95.66170000,1648202399999,4223553.69805950,3065,56.90861000,2512666.85819390,0
1648202400000,44145.90000000,44198.00000000,44088.17000000,44148.54000000,106.76925000,1648203299999,4713171.92774630,3039,66.04739000,2915663.05811050,0
1648203300000,44148.53000000,44188.00000000,44111.14000000,44149.99000000,69.48145000,1648204199999,3067433.32019070,2414,42.83291000,1891069.73309340,0
1648204200000,44149.99000000,44196.53000000,44149.33000000,44196.53000000,148.69958000,1648205099999,6568677.27886930,2544,62.59504000,2764672.23991900,0
1648205100000,44196.53000000,44350.00000000,44136.51000000,44254.72000000,192.95803000,1648205999999,8537640.08013800,5701,107.04154000,4735900.21308670,0
1648206000000,44259.73000000,44374.27000000,44227.46000000,44348.50000000,168.35130000,1648206899999,7458036.47718800,4135,81.68452000,3617880.58893230,0
1648206900000,44348.49000000,44455.00000000,44256.41000000,44447.99000000,290.77452000,1648207799999,12899448.89172830,7154,182.11707000,8078692.25269560,0
1648207800000,44447.99000000,44655.00000000,44356.41000000,44564.63000000,657.57967000,1648208699999,29259303.40875430,12403,472.47962000,21022346.67381060,0
1648208700000,44564.62000000,44683.80000000,44553.60000000,44615.49000000,279.08011000,1648209599999,12457215.83391730,6876,132.50366000,5914074.02428220,0
1648209600000,44615.50000000,44682.89000000,44494.37000000,44559.09000000,196.65294000,1648210499999,8767402.12988420,5142,93.78277000,4180739.02212350,0
1648210500000,44559.09000000,44745.57000000,44476.45000000,44707.98000000,175.15867000,1648211399999,7815345.00857760,5772,105.62589000,4713055.40941390,0
1648211400000,44707.98000000,44900.00000000,44653.11000000,44856.32000000,290.40194000,1648212299999,13005128.02134200,7742,161.23991000,7220443.51404570,0
1648212300000,44856.32000000,44936.00000000,44786.86000000,44862.80000000,227.37453000,1648213199999,10201659.86393730,5841,124.29958000,5576540.80566070,0
1648213200000,44862.80000000,44900.00000000,44724.44000000,44838.03000000,207.21108000,1648214099999,9290087.52036680,5186,87.27275000,3913498.51975480,0
1648214100000,44838.06000000,44891.36000000,44767.60000000,44854.13000000,152.03758000,1648214999999,6817893.86915610,3938,87.30497000,3915211.38959680,0
1648215000000,44854.12000000,44980.00000000,44814.57000000,44871.37000000,394.75839000,1648215899999,17725678.23278450,7213,240.30891000,10789645.08020790,0
1648215900000,44871.37000000,45088.00000000,44835.42000000,45007.64000000,596.84551000,1648216799999,26846177.72237740,11531,347.78987000,15645057.05291680,0
1648216800000,45007.65000000,45104.07000000,44811.86000000,44811.86000000,452.84963000,1648217699999,20379874.50948600,8742,237.64307000,10697032.28166800,0
1648217700000,44811.87000000,45013.01000000,44714.08000000,44904.21000000,234.47910000,1648218599999,10523387.30913130,7132,136.63000000,6132167.98532710,0
1648218600000,44904.20000000,45013.02000000,44856.38000000,44969.98000000,155.34389000,1648219499999,6983078.38147490,4356,68.29469000,3070577.10018930,0
1648219500000,44969.98000000,44993.26000000,44838.50000000,44890.00000000,159.43354000,1648220399999,7162977.53039010,3739,57.36953000,2577285.21178120,0
1648220400000,44890.02000000,44908.06000000,44630.02000000,44642.22000000,292.58086000,1648221299999,13088684.39973480,7227,140.80589000,6298208.92652080,0
1648221300000,44639.99000000,44767.60000000,44400.00000000,44418.63000000,441.58849000,1648222199999,19672071.78931930,9959,241.55860000,10762596.42554590,0
1648222200000,44418.63000000,44499.93000000,44306.00000000,44375.43000000,433.46555000,1648223099999,19244461.36423650,8896,249.36804000,11071224.96406230,0
1648223100000,44374.53000000,44374.53000000,44214.20000000,44336.98000000,339.68528000,1648223999999,15046482.12271050,7447,189.39743000,8389416.37207160,0
1648224000000,44336.99000000,44599.00000000,44214.74000000,44468.69000000,315.46887000,1648224899999,14000566.30324670,7260,173.85886000,7717022.36202750,0
1648224900000,44472.30000000,44577.96000000,44350.30000000,44462.18000000,223.52717000,1648225799999,9935417.57527010,4887,114.82500000,5105217.18007310,0
1648225800000,44462.18000000,44475.79000000,44255.00000000,44256.48000000,143.02949000,1648226699999,6342778.97861340,4117,67.76200000,3004084.39044680,0
