Open Time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1648226700000,44264.38000000,44337.96000000,44157.31000000,44166.66000000,246.55004000,1648227599999,10906036.63657140,7109,110.45687000,4885688.68617700,0
1648227600000,44166.67000000,44320.51000000,44034.55000000,44152.69000000,301.75291000,1648228499999,13320523.12814910,8548,147.85397000,6527232.55834920,0
1648228500000,44152.69000000,44277.06000000,44152.69000000,44270.79000000,147.11176000,1648229399999,6504825.55292200,4099,75.59596000,3342346.55542050,0
1648229400000,44270.79000000,44322.57000000,44200.00000000,44257.29000000,123.99752000,1648230299999,5488031.09856430,3434,67.78177000,3000013.96644070,0
1648230300000,44255.00000000,44357.05000000,44176.75000000,44344.90000000,165.03646000,1648231199999,7303434.83840740,3439,108.27063000,4791210.50966760,0
1648231200000,44344.90000000,44478.50000000,44320.48000000,44412.29000000,175.95270000,1648232099999,7812240.45641560,4704,96.37768000,4279070.92923360,0
1648232100000,44412.29000000,44487.00000000,44317.62000000,44406.28000000,168.40100000,1648232999999,7474939.92292520,3530,102.22986000,4536959.46120460,0
1648233000000,44406.29000000,44477.74000000,44360.00000000,44476.43000000,62.06620000,1648233899999,2757359.02632450,2297,24.93604000,1107835.97172530,0
1648233900000,44476.42000000,44535.21000000,44410.01000000,44471.90000000,92.17208000,1648234799999,4099605.79264350,2836,46.55136000,2070301.75408010,0
1648234800000,44471.90000000,44487.66000000,44299.91000000,44361.05000000,190.33498000,1648235699999,8444964.29976920,3706,96.66222000,4288330.50664490,0
1648235700000,44361.05000000,44366.05000000,44224.00000000,44238.00000000,120.15147000,1648236599999,5319157.00418380,3117,63.39999000,2806624.85826630,0
1648236600000,44238.01000000,44374.72000000,44187.36000000,44342.00000000,97.12154000,1648237499999,4298848.36231790,3345,58.20828000,2576501.40944720,0
1648237500000,44342.00000000,44474.97000000,44340.50000000,44464.51000000,93.18567000,1648238399999,4137248.33243870,3042,49.33599000,2190421.15994600,0
1648238400000,44464.52000000,44544.71000000,44400.20000000,44544.70000000,140.10002000,1648239299999,6229769.34954710,3194,96.22994000,4278894.69522510,0
1648239300000,44544.70000000,44545.00000000,44440.01000000,44474.00000000,87.37483000,1648240199999,3887529.38269230,2303,42.83269000,1905435.39346580,0
1648240200000,44476.52000000,44540.00000000,44379.99000000,44537.92000000,107.61629000,1648241099999,4781763.80261020,2751,57.51632000,2555821.70120620,0
1648241100000,44537.92000000,44626.12000000,44487.38000000,44568.30000000,115.85278000,1648241999999,5161563.25323770,3495,65.01265000,2896448.92635200,0
1648242000000,44568.30000000,44568.30000000,44484.34000000,44506.48000000,92.71791000,1648242899999,4126694.04389260,2499,44.66293000,1987737.98947290,0
1648242900000,44506.89000000,44539.62000000,44448.98000000,44460.01000000,67.99206000,1648243799999,3024887.25372250,2170,31.63300000,1407217.34124350,0
1648243800000,44460.00000000,44474.37000000,44425.80000000,44469.46000000,40.67031000,1648244699999,1807769.54706890,1545,10.21726000,454149.38401320,0
1648244700000,44469.46000000,44562.10000000,44437.53000000,44546.01000000,39.64923000,1648245599999,1764682.37997200,1671,24.66278000,1097744.58638150,0
1648245600000,44543.30000000,44546.01000000,44366.66000000,44425.47000000,79.01390000,1648246499999,3509486.60402620,2852,37.75777000,1676711.31840400,0
1648246500000,44425.47000000,44425.47000000,44333.32000000,44384.37000000,53.88375000,1648247399999,2391230.91514600,1846,29.79659000,1322455.72188980,0
1648247400000,44384.36000000,44440.00000000,44340.48000000,44345.55000000,50.36402000,1648248299999,2235660.41642640,1899,27.15286000,1205329.71078920,0
1648248300000,44345.55000000,44417.00000000,44285.41000000,44318.35000000,62.69780000,1648249199999,2780180.52036410,2205,24.32021000,1078447.44768850,0
1648249200000,44318.34000000,44400.00000000,44260.86000000,44342.21000000,56.33967000,1648250099999,2497008.38928710,2251,29.54158000,1309507.67893130,0
1648250100000,44342.21000000,44369.99000000,44252.33000000,44292.33000000,40.12629000,1648250999999,1777870.06477200,1663,15.07667000,668007.12910020,0
1648251000000,44292.34000000,44380.00000000,44280.02000000,44366.49000000,50.02843000,1648251899999,2218696.93025530,1527,22.95077000,1017823.49830190,0
1648251900000,44366.49000000,44400.00000000,44299.39000000,44335.95000000,58.89886000,1648252799999,2613148.19147850,1597,17.50686000,776540.42782210,0
1648252800000,44335.95000000,44436.01000000,44321.89000000,44415.99000000,62.44503000,1648253699999,2771267.20678560,2139,34.21576000,1518364.27217430,0
1648253700000,44416.00000000,44471.33000000,44410.00000000,44451.86000000,43.05259000,1648254599999,1913356.69604080,1805,24.47998000,1087933.00194010,0
1648254600000,44451.87000000,44457.12000000,44363.42000000,44390.30000000,46.38248000,1648255499999,2059726.51750530,1552,16.59330000,737024.73268260,0
1648255500000,44390.31000000,44390.31000000,44153.16000000,44175.56000000,145.98567000,1648256399999,6457529.75719980,3835,73.03360000,3229915.66824720,0
1648256400000,44175.56000000,44261.83000000,44095.76000000,44209.17000000,123.78882000,1648257299999,5469610.06464900,3503,57.93512000,2559369.31260180,0
1648257300000,44209.17000000,44263.32000000,44166.66000000,44192.36000000,48.05233000,1648258199999,2125228.35603580,1491,23.54269000,1041301.63157140,0
1648258200000,44192.36000000,44338.00000000,44171.80000000,44322.15000000,67.70779000,1648259099999,2997078.29266470,2083,42.08810000,1862882.88922190,0
1648259100000,44322.15000000,44369.99000000,44269.34000000,44311.06000000,68.67405000,1648259999999,3043766.22357270,1746,43.07153000,1909036.88129140,0
1648260000000,44311.95000000,44396.00000000,44270.00000000,44370.50000000,60.89021000,1648260899999,2700638.24429620,1798,35.83246000,1589676.10912500,0
1648260900000,44366.62000000,44394.37000000,44335.96000000,44383.01000000,68.77498000,1648261799999,3051528.26360690,1598,43.21261000,1917242.71239140,0
1648261800000,44383.01000000,44390.00000000,44319.30000000,44353.48000000,45.99687000,1648262699999,2040373.16674440,1370,28.91601000,1282673.23794250,0
1648262700000,44353.48000000,44353.48000000,44208.00000000,44306.42000000,118.42641000,1648263599999,5242549.44883120,2502,56.06206000,2481597.78342040,0
1648263600000,44306.42000000,44387.31000000,44273.94000000,44386.26000000,58.23529000,1648264499999,2582565.88227120,1742,30.07422000,1333607.31766330,0
1648264500000,44386.26000000,44448.96000000,44356.40000000,44400.31000000,114.82779000,1648265399999,5098050.33542990,2733,61.44099000,2727806.43019210,0
1648265400000,44400.01000000,44430.52000000,44340.82000000,44412.85000000,84.13494000,1648266299999,3734762.43200370,1718,40.24733000,1786127.65050840,0
1648266300000,44412.84000000,44437.85000000,44380.06000000,44415.10000000,57.47771000,1648267199999,2552641.85977290,1446,28.55392000,1268007.30294030,0
1648267200000,44415.08000000,44483.34000000,44410.01000000,44448.93000000,165.69825000,1648268099999,7365303.78773230,2944,116.85049000,5194186.04418430,0
1648268100000,44448.94000000,44465.25000000,44386.20000000,44464.81000000,62.56412000,1648268999999,2779344.39830410,1536,24.99500000,1110238.40480140,0
1648269000000,44465.00000000,44468.00000000,44400.20000000,44417.32000000,46.67902000,1648269899999,2073969.74168640,1241,25.21178000,1120035.01496000,0
1648269900000,44417.31000000,44464.65000000,44411.31000000,44424.54000000,48.89286000,1648270799999,2173198.67674320,1390,18.71458000,831760.27756800,0
1648270800000,44424.54000000,44450.00000000,44378.33000000,44448.00000000,33.03657000,1648271699999,1467137.61973830,1451,19.75029000,877056.15777540,0
1648271700000,44447.80000000,44453.85000000,44381.90000000,44448.68000000,45.16546000,1648272599999,2006208.50972710,1590,15.13188000,672033.96507500,0
1648272600000,44448.68000000,44521.99000000,44426.19000000,44484.00000000,77.89079000,1648273499999,3465324.96150930,2176,43.59078000,1939281.92125790,0
1648273500000,44484.00000000,44537.80000000,44474.13000000,44521.73000000,52.56116000,1648274399999,2339318.55403770,1665,30.46955000,1355918.68052760,0
1648274400000,44521.80000000,44563.24000000,44474.23000000,44482.40000000,70.79399000,1648275299999,3151670.12118100,2059,28.07484000,1249893.24292590,0
1648275300000,44482.40000000,44504.74000000,44460.09000000,44498.62000000,57.58384000,1648276199999,2561357.23308270,1606,27.79727000,1236456.93613870,0
1648276200000,44498.62000000,44518.74000000,44450.00000000,44457.59000000,42.60807000,1648277099999,1895128.58765620,1445,18.89350000,840419.63295330,0
1648277100000,44459.82000000,44466.45000000,44407.28000000,44466.45000000,54.48183000,1648277999999,2420805.69641080,1834,26.09770000,1159539.92414380,0
1648278000000,44469.00000000,44489.43000000,44406.39000000,44442.00000000,38.46490000,1648278899999,1709503.07092210,1563,18.29196000,813004.19377480,0
1648278900000,44442.01000000,44454.95000000,44381.40000000,44428.38000000,39.93403000,1648279799999,1773651.55834160,1529,16.22307000,720536.08536240,0
1648279800000,44428.38000000,44509.16000000,44416.48000000,44485.67000000,83.48740000,1648280699999,3712618.57983700,2225,42.63430000,1895787.55993390,0
1648280700000,44485.66000000,44566.46000000,44460.60000000,44530.25000000,89.87178000,1648281599999,4002468.91775430,2756,40.64652000,1810154.03063810,0
1648281600000,44530.25000000,44545.00000000,44485.81000000,44545.00000000,67.41539000,1648282499999,3001039.41456650,2178,40.81289000,1816877.81288390,0
1648282500000,44545.00000000,44596.00000000,44472.02000000,44485.01000000,93.68312000,1648283399999,4173011.59650280,2325,42.63146000,1899321.21167040,0
1648283400000,44485.00000000,44511.25000000,44465.26000000,44480.04000000,70.14411000,1648284299999,3120374.67191600,1799,52.07358000,2316416.24578690,0
1648284300000,44480.04000000,44534.97000000,44470.99000000,44519.98000000,44.85456000,1648285199999,1995747.92376000,1732,20.10937000,894780.55817730,0
1648285200000,44519.99000000,44520.00000000,44450.51000000,44459.27000000,78.57587000,1648286099999,3494380.58509460,1966,42.54483000,1892039.63713940,0
1648286100000,44459.23000000,44509.98000000,44448.01000000,44493.35000000,83.58497000,1648286999999,3717305.04257180,2016,54.57262000,2426698.48597070,0
1648287000000,44493.34000000,44533.34000000,44464.65000000,44464.65000000,72.38864000,1648287899999,3221520.20810990,1995,55.24749000,2458675.75631820,0
1648287900000,44464.65000000,44516.66000000,44458.48000000,44503.83000000,33.14479000,1648288799999,1474341.70890540,1450,18.72648000,832952.39311740,0
1648288800000,44498.71000000,44516.66000000,44460.00000000,44461.98000000,29.72395000,1648289699999,1322233.84495280,1724,12.38169000,550807.52310730,0
1648289700000,44461.99000000,44501.88000000,44407.80000000,44436.98000000,60.87607000,1648290599999,2706744.11947510,2072,33.27676000,1479794.75043150,0
1648290600000,44436.99000000,44487.00000000,44400.00000000,44400.43000000,45.78514000,1648291499999,2034722.83045900,1786,18.49624000,822077.87787410,0
1648291500000,44400.43000000,44467.78000000,44400.01000000,44451.72000000,33.52548000,1648292399999,1489873.65509940,1503,14.99131000,666202.33410780,0
1648292400000,44451.73000000,44471.18000000,44400.87000000,44442.87000000,26.39995000,1648293299999,1173047.04765040,1397,13.06056000,580347.07209210,0
1648293300000,44442.87000000,44495.00000000,44400.20000000,44494.99000000,45.65307000,1648294199999,2028523.46373920,1660,20.89132000,928271.98943790,0
1648294200000,44495.00000000,44509.83000000,44405.56000000,44420.75000000,59.17289000,1648295099999,2630989.97092960,1887,26.48433000,1177714.33839620,0
1648295100000,44420.75000000,44429.16000000,44351.00000000,44361.28000000,58.07082000,1648295999999,2578062.62067950,2026,25.92560000,1150955.72193270,0
1648296000000,44357.56000000,44411.90000000,44329.51000000,44370.89000000,41.74763000,1648296899999,1852473.46781080,1794,23.21486000,1030151.95096970,0
1648296900000,44370.89000000,44389.78000000,44288.88000000,44320.20000000,114.45946000,1648297799999,5073088.25208940,2571,50.24284000,2226737.05669410,0
1648297800000,44320.20000000,44325.72000000,44244.89000000,44317.94000000,89.84076000,1648298699999,3978223.75394400,3155,38.24249000,1693326.84560880,0
1648298700000,44317.94000000,44422.50000000,44273.19000000,44366.88000000,139.51749000,1648299599999,6188250.01845750,3471,76.57119000,3396296.75050630,0
1648299600000,44366.87000000,44413.00000000,44350.00000000,44370.02000000,36.24607000,1648300499999,1608523.35070760,1877,18.40208000,816602.28355250,0
1648300500000,44370.01000000,44378.06000000,44194.00000000,44249.81000000,126.91559000,1648301399999,5616007.35668920,3077,36.13274000,1599274.58564460,0
1648301400000,44249.81000000,44286.06000000,44214.30000000,44271.99000000,46.50946000,1648302299999,2057950.16773700,1860,28.99778000,1282995.79401210,0
1648302300000,44271.98000000,44322.63000000,44232.97000000,44280.00000000,49.51132000,1648303199999,2192398.75422160,1698,23.74985000,1051612.24711250,0
1648303200000,44280.00000000,44297.35000000,44224.77000000,44233.87000000,48.64810000,1648304099999,2153320.45233570,1650,25.18755000,1114765.04645970,0
1648304100000,44233.88000000,44254.96000000,44193.16000000,44249.99000000,44.09523000,1648304999999,1950033.18940780,1914,17.32402000,766172.21522740,0
1648305000000,44249.99000000,44256.07000000,44192.51000000,44201.41000000,46.99341000,1648305899999,2078221.06035240,1791,23.72287000,1049001.47486160,0
1648305900000,44201.41000000,44273.60000000,44173.23000000,44270.00000000,74.92556000,1648306799999,3312563.65880120,2211,45.75965000,2022990.67749960,0
1648306800000,44269.99000000,44294.28000000,44252.15000000,44279.75000000,55.93536000,1648307699999,2476597.89982270,1712,19.26774000,853099.16769410,0
1648307700000,44279.75000000,44279.76000000,44235.71000000,44253.22000000,60.87856000,1648308599999,2693742.25748770,1491,36.66878000,1622464.16657320,0
1648308600000,44256.23000000,44346.00000000,44210.00000000,44342.68000000,131.66416000,1648309499999,5831052.13897700,2570,65.96129000,2920707.25270010,0
1648309500000,44342.68000000,44346.00000000,44221.82000000,44226.02000000,71.71754000,1648310399999,3176367.13744730,2033,26.34120000,1166385.61164720,0
1648310400000,44226.02000000,44235.52000000,44179.00000000,44207.59000000,105.17020000,1648311299999,4649454.81913580,2233,52.90598000,2339187.13230590,0
1648311300000,44207.60000000,44280.00000000,44159.74000000,44266.99000000,93.23880000,1648312199999,4123985.11734260,2184,41.31862000,1827363.19982820,0
1648312200000,44266.99000000,44306.15000000,44232.47000000,44306.15000000,38.58201000,1648313099999,1708521.08833310,1678,20.50200000,907958.81773240,0
1648313100000,44306.14000000,44329.12000000,44281.37000000,44317.79000000,41.46704000,1648313999999,1837328.15517050,1692,25.82058000,1144023.63264980,0
1648314000000,44317.79000000,44409.99000000,44306.66000000,44398.20000000,140.93807000,1648314899999,6251011.96197120,2849,95.96396000,4256397.67273400,0
1648314900000,44398.20000000,44449.99000000,44370.95000000,44439.72000000,60.25833000,1648315799999,2675783.03155340,2473,35.54859000,1578525.08406700,0
1648315800000,44439.73000000,44442.00000000,44387.99000000,44404.36000000,57.04108000,1648316699999,2533623.80665040,1909,35.71443000,1586328.09963130,0
1648316700000,44404.77000000,44430.51000000,44390.52000000,44393.14000000,45.81532000,1648317599999,2034867.15188760,1439,25.99233000,1154452.48610880,0
1648317600000,44393.14000000,44444.00000000,44393.14000000,44403.66000000,72.84817000,1648318499999,3235743.48795700,1888,38.07346000,1691154.80097880,0
1648318500000,44403.66000000,44418.92000000,44390.14000000,44400.39000000,36.49066000,1648319399999,1620316.77093420,1546,17.80369000,790539.55554250,0
1648319400000,44400.40000000,44472.51000000,44390.15000000,44433.07000000,53.01908000,1648320299999,2355803.19752720,2048,35.92892000,1596371.98474140,0
1648320300000,44434.15000000,44480.90000000,44428.03000000,44457.94000000,35.01029000,1648321199999,1556347.94735980,1599,18.15419000,807025.75423080,0
1648321200000,44457.93000000,44485.74000000,44424.45000000,44468.98000000,40.42221000,1648322099999,1797178.66200520,1696,20.86734000,927780.41625670,0
1648322100000,44468.98000000,44479.98000000,44361.70000000,44368.63000000,82.85402000,1648322999999,3680437.28663880,2365,27.88550000,1238696.57410920,0
1648323000000,44369.79000000,44378.31000000,44334.58000000,44358.61000000,100.58579000,1648323899999,4460891.29431970,2165,57.70972000,2559281.06840860,0
1648323900000,44358.62000000,44393.23000000,44340.64000000,44385.94000000,47.16455000,1648324799999,2092590.04933240,1597,25.59140000,1135426.55749240,0
1648324800000,44385.94000000,44565.31000000,44385.25000000,44560.00000000,147.08206000,1648325699999,6543950.53602930,3675,103.30468000,4596160.45712490,0
1648325700000,44565.00000000,44775.80000000,44565.00000000,44720.30000000,245.65673000,1648326599999,10981885.75712420,7085,178.69881000,7987376.41890430,0
1648326600000,44720.31000000,44809.02000000,44714.27000000,44748.90000000,135.28955000,1648327499999,6055781.67242070,3475,75.80261000,3393235.06486190,0
1648327500000,44748.88000000,44748.88000000,44488.83000000,44594.78000000,146.56849000,1648328399999,6536444.05069450,4608,68.78746000,3067335.88522080,0
1648328400000,44594.77000000,44600.00000000,44323.87000000,44422.24000000,173.48352000,1648329299999,7708019.37427500,5466,65.12899000,2892794.73969120,0
1648329300000,44422.25000000,44422.25000000,44307.71000000,44311.75000000,93.84763000,1648330199999,4163287.41691480,2622,36.21660000,1606757.25331610,0
1648330200000,44311.75000000,44399.77000000,44276.11000000,44396.16000000,40.88728000,1648331099999,1813531.64066030,2026,16.08870000,713792.59830950,0
1648331100000,44396.17000000,44470.16000000,44396.16000000,44463.62000000,32.15075000,1648331999999,1428433.48115070,1568,18.93632000,841262.58840420,0
1648332000000,44463.62000000,44490.00000000,44411.09000000,44449.45000000,42.59031000,1648332899999,1893440.08049770,1820,25.44059000,1130962.16635130,0
1648332900000,44449.45000000,44542.43000000,44441.73000000,44487.05000000,49.21642000,1648333799999,2189495.70350970,1807,22.51590000,1001770.01123740,0
1648333800000,44487.05000000,44487.05000000,44430.17000000,44446.50000000,33.79166000,1648334699999,1502091.81645520,1343,15.14942000,673396.87169890,0
1648334700000,44446.50000000,44470.37000000,44387.75000000,44387.76000000,34.19507000,1648335599999,1518773.57168940,1539,14.93347000,663249.23877710,0
1648335600000,44388.22000000,44454.14000000,44388.21000000,44418.75000000,29.10381000,1648336499999,1292649.81285850,1542,11.97810000,531999.29705460,0
1648336500000,44418.75000000,44507.82000000,44418.75000000,44482.98000000,136.01109000,1648337399999,6048168.68381010,2369,53.25186000,2368359.30337850,0
1648337400000,44482.11000000,44531.73000000,44479.99000000,44530.48000000,46.63268000,1648338299999,2075660.89701500,1651,26.53263000,1181003.30087100,0
1648338300000,44530.49000000,44590.88000000,44500.96000000,44530.00000000,47.27183000,1648339199999,2105932.37517310,2224,25.21480000,1123292.99175250,0
1648339200000,44530.01000000,44608.48000000,44505.91000000,44567.57000000,82.62401000,1648340099999,3681882.17366320,3087,53.76902000,2396157.29580190,0
1648340100000,44567.57000000,44600.37000000,44549.90000000,44566.53000000,203.62946000,1648340999999,9078942.43457130,3176,71.27083000,3177007.26160910,0
1648341000000,44566.52000000,44711.00000000,44539.00000000,44668.86000000,104.84198000,1648341899999,4680242.08021670,3585,62.12122000,2772977.14519990,0
1648341900000,44668.84000000,44764.61000000,44662.01000000,44735.71000000,106.09735000,1648342799999,4744510.31647380,2884,49.69433000,2222310.18343620,0
1648342800000,44735.44000000,44785.71000000,44670.64000000,44705.84000000,75.86846000,1648343699999,3393629.35882080,2653,32.55875000,1456294.91791360,0
1648343700000,44705.84000000,44760.56000000,44650.00000000,44650.98000000,70.27455000,1648344599999,3142198.44367850,2107,28.88751000,1291705.29225410,0
1648344600000,44650.98000000,44722.22000000,44600.00000000,44659.91000000,90.26462000,1648345499999,4030678.71203200,2521,38.37957000,1714081.23646620,0
1648345500000,44659.91000000,44752.57000000,44659.90000000,44745.27000000,33.90072000,1648346399999,1515899.33187730,1651,18.38956000,822299.35061960,0
1648346400000,44745.28000000,44958.46000000,44700.40000000,44951.71000000,216.79479000,1648347299999,9725387.39983350,5653,143.24199000,6425737.58286590,0
1648347300000,44952.83000000,44958.46000000,44780.89000000,44800.00000000,95.10994000,1648348199999,4268390.99095830,2840,31.11592000,1396749.13857880,0
1648348200000,44800.00000000,44833.35000000,44701.07000000,44701.07000000,66.04024000,1648349099999,2956080.15966560,2566,24.05936000,1077049.33044090,0
1648349100000,44701.08000000,44734.38000000,44681.37000000,44723.14000000,49.51035000,1648349999999,2213309.45685830,1787,30.04573000,1343098.31710190,0
1648350000000,44723.13000000,44736.65000000,44664.48000000,44736.65000000,31.65726000,1648350899999,1414910.44649380,1477,15.37494000,687163.52244660,0
1648350900000,44736.65000000,44736.98000000,44684.33000000,44713.25000000,21.00931000,1648351799999,939177.53972880,973,9.13542000,408359.50543620,0
1648351800000,44713.24000000,44724.99000000,44665.43000000,44675.93000000,29.46721000,1648352699999,1316888.24788500,1256,15.37786000,687220.36422270,0
1648352700000,44675.92000000,44736.60000000,44640.94000000,44732.16000000,49.18454000,1648353599999,2197353.86121920,1815,24.65232000,1101377.04943300,0
1648353600000,44732.15000000,44780.33000000,44708.22000000,44732.32000000,54.99019000,1648354499999,2460992.09448690,1751,24.77029000,1108363.69379270,0
1648354500000,44732.31000000,44749.73000000,44611.63000000,44611.77000000,79.14534000,1648355399999,3535634.21148580,2561,32.38610000,1447003.82981090,0
1648355400000,44611.77000000,44654.73000000,44564.19000000,44592.64000000,79.53585000,1648356299999,3547415.86095410,2325,42.43499000,1892577.58634040,0
1648356300000,44595.32000000,44641.38000000,44592.65000000,44598.01000000,33.71935000,1648357199999,1504601.08803620,1149,11.42035000,509580.78973480,0
1648357200000,44598.00000000,44668.68000000,44591.01000000,44668.68000000,26.88878000,1648358099999,1199930.64610190,1140,18.33674000,818218.90044420,0
1648358100000,44668.68000000,44719.99000000,44653.79000000,44714.05000000,26.88381000,1648358999999,1201150.86198380,1356,16.60954000,742126.56477190,0
1648359000000,44714.05000000,44728.46000000,44688.99000000,44708.33000000,29.12049000,1648359899999,1302062.15454010,1049,14.29700000,639247.60049380,0
1648359900000,44708.33000000,44708.33000000,44650.01000000,44660.98000000,28.14895000,1648360799999,1257415.72174690,1121,14.38274000,642462.09620940,0
1648360800000,44660.99000000,44716.67000000,44640.52000000,44715.11000000,36.42337000,1648361699999,1627310.01950890,1363,17.32991000,774323.05069960,0
1648361700000,44715.12000000,44740.45000000,44695.89000000,44723.44000000,52.75637000,1648362599999,2359282.94036200,1622,23.53953000,1052636.50560210,0
1648362600000,44723.67000000,44749.50000000,44675.90000000,44691.55000000,43.46883000,1648363499999,1943504.91484380,1425,23.12658000,1033939.49064730,0
1648363500000,44691.40000000,44691.40000000,44657.74000000,44679.99000000,26.83407000,1648364399999,1198859.44828220,1107,15.58632000,696352.16469230,0
1648364400000,44679.99000000,44700.00000000,44657.25000000,44700.00000000,45.58088000,1648365299999,2036327.96879050,1288,30.89206000,1380141.53176980,0
1648365300000,44700.00000000,44739.94000000,44676.77000000,44718.19000000,36.53691000,1648366199999,1633694.61270200,1534,23.18432000,1036677.61020510,0
1648366200000,44712.65000000,44723.14000000,44690.02000000,44697.63000000,26.34075000,1648367099999,1177590.44087180,1273,9.46630000,423160.38577440,0
1648367100000,44697.63000000,44765.00000000,44687.42000000,44750.33000000,67.24599000,1648367999999,3007122.61103350,1858,50.36213000,2252021.11163460,0
1648368000000,44750.33000000,44766.33000000,44715.90000000,44724.59000000,63.79020000,1648368899999,2854248.22563770,1725,38.78361000,1735364.74838800,0
1648368900000,44724.59000000,44752.48000000,44641.63000000,44641.63000000,40.81083000,1648369799999,1823875.18350470,1545,12.67040000,566347.44360360,0
1648369800000,44641.63000000,44711.80000000,44614.47000000,44683.68000000,52.90684000,1648370699999,2362606.03380960,1889,27.49711000,1227796.91116100,0
1648370700000,44683.69000000,44683.69000000,44620.00000000,44624.11000000,36.61348000,1648371599999,1634749.83135330,1441,14.42042000,643793.03339900,0
1648371600000,44626.71000000,44682.38000000,44626.70000000,44658.49000000,30.60463000,1648372499999,1366558.99810470,1311,16.83664000,751756.01464490,0
1648372500000,44658.49000000,44720.08000000,44650.00000000,44654.39000000,57.11834000,1648373399999,2552468.42337260,1419,22.35968000,999288.16757550,0
1648373400000,44650.28000000,44655.97000000,44612.81000000,44624.57000000,71.80291000,1648374299999,3204901.40711400,1674,17.70625000,790296.29525780,0
1648374300000,44624.57000000,44624.58000000,44557.60000000,44561.99000000,109.04196000,1648375199999,4862005.18224360,2138,48.75780000,2174058.98023740,0
1648375200000,44561.98000000,44639.66000000,44512.10000000,44617.91000000,60.97270000,1648376099999,2718269.48229220,2438,24.71720000,1102222.91347930,0
1648376100000,44617.91000000,44617.91000000,44574.73000000,44595.11000000,33.27304000,1648376999999,1483898.38283180,1175,19.68216000,877718.48351580,0
1648377000000,44595.31000000,44600.00000000,44563.12000000,44588.85000000,43.26056000,1648377899999,1928521.21400050,1287,19.14874000,853592.81071660,0
1648377900000,44588.85000000,44621.24000000,44557.69000000,44570.51000000,60.91028000,1648378799999,2715901.65076510,1310,14.57252000,649695.54143340,0
